"id_pesquisador","nome_pesquisador","email","historico_projetos","financiamento_anterior","publicacoes","id_instituicao","nome_instituicao","endereco","historico_projetos-2","id_projeto","titulo_projeto","resumo","orcamento_aprovado","cronograma","instituicao_id","funcao_pesquisador_projeto","id_edital","titulo_edital","descricao_edital","criterios","prazo","requisitos","id_proposta","data_submissao","status_proposta","avaliacao","id_financiamento","valor_financiamento","etapas","valor_liberado","data_liberacao","status_financiamento","id_despesa","descricao_despesa","valor_despesa","data_despesa","id_relatorio_progresso","data_submissao_relatorio_progresso","status_projeto","descricao_relatorio_progresso","id_relatorio_financeiro","data_submissao_relatorio_financeiro","valor_gasto","valor_aprovado_relatorio_financeiro","conformidade","id_relatorio_pesquisador_instituicao","descricao_relatorio_pesquisador_instituicao"
30,"Maria Ferreira","maria.ferreira@emergencytriage.ai","IA para Triagem em Emergências",17000.0,"IA em Triagem de Emergências, Automação de Processos Médicos",2,"Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural (INCAPER)","Avenida Jerônimo Monteiro, 1000, Centro, Vitória - ES","Projetos em agricultura e desenvolvimento rural",30,"Sistema de IA para Triagem de Pacientes em Centros de Emergência","Desenvolvimento de sistema de IA para melhorar a triagem em emergências.",90000.0,"Pesquisa, Desenvolvimento, Testes, Implementação",2,"Coordenador",28,"Edital V2 para Inovações em IA para Saúde","Seleção de projetos que visam desenvolver inovações em Inteligência Artificial aplicada à saúde, com foco em diagnóstico e tratamento automatizado.","Impacto no setor de saúde, Uso de IA, Viabilidade técnica","2024-12-31","Instituições de ensino superior, Empresas de tecnologia",28,"2024-12-20","Submetida","Avaliação preliminar da Solução de Big Data para Análise de Dados Clínicos em Tempo Real",30,90000.0,2,45000.0,"2025-11-01","Em Andamento",30,"Viagens para Pesquisa",20000.0,"2025-08-10",30,"2024-09-30","Concluído","O sistema de IA para triagem de pacientes em centros de emergência foi finalizado e validado.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
17,"Eduardo Lima","eduardo.lima@healthstock.org","IA para Otimização de Estoques em Hospitais",49000.0,"Gestão de Estoques com IA, Otimização de Recursos Hospitalares",6,"Instituto Federal do Espírito Santo (IFES)","Rua Barão de Itapemirim, 125, Santa Lúcia, Vitória - ES","Projetos de ensino técnico e tecnológico em diversas áreas",6,"Plataforma de Dados para Prevenção de Desastres Naturais","Criação de uma plataforma que usa big data e algoritmos preditivos para monitorar e prever desastres naturais, como enchentes e deslizamentos.",120000.0,"Desenvolvimento, Coleta de Dados, Testes",6,"Coordenador",6,"Edital de Blockchain para Gestão de Dados Médicos","Iniciativas de segurança e privacidade na gestão de dados médicos utilizando tecnologia blockchain para garantir a integridade dos registros.","Uso de blockchain, Segurança dos dados, Inovação tecnológica","2025-07-31","Empresas de TI, Instituições de saúde",6,"2024-09-15","Reprovada","Blockchain para Gestão Segura de Dados Médicos não cumpriu os requisitos",6,120000.0,3,40000.0,"2024-10-01","Em Andamento",6,"Aquisição de Softwares",40000.0,"2024-10-05",6,"2024-09-06","Em Andamento","O sistema blockchain para gestão de dados médicos entrou em fase de testes de segurança.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,"Tatiana Mendes","tatiana.mendes@predictmed.org","Solução de IA para Previsão de Demandas de Medicamentos",13000.0,"Previsão de Demandas em Saúde com IA, Gestão de Recursos em Farmácias Hospitalares",9,"Fundação de Amparo à Pesquisa do Espírito Santo (FAPES)","Avenida Marechal Mascarenhas de Moraes, 2025, Bento Ferreira, Vitória - ES","Projetos de apoio à pesquisa científica em diversas áreas",9,"Plataforma de Recomendação de Tratamentos Médicos com IA","Sistema baseado em IA para recomendar tratamentos médicos personalizados com base em históricos de pacientes e dados clínicos.",130000.0,"Pesquisa, Desenvolvimento, Testes, Implementação",9,"Coordenador",7,"Edital de IA para Diagnóstico de Imagens Médicas","Seleção de projetos para desenvolver algoritmos de IA voltados à análise de imagens médicas e apoio ao diagnóstico precoce.","Precisão dos algoritmos, Impacto na saúde, Viabilidade técnica","2025-09-30","Instituições de saúde, Laboratórios de tecnologia",7,"2024-09-20","Submetida","Avaliação preliminar do Diagnóstico Automatizado com IA em Imagens Médicas",9,130000.0,2,90000.0,"2024-12-15","Em Andamento",39,"Desenvolvimento de Softwares",35000.0,"2025-11-20",9,"2024-09-09","Concluído","A plataforma de análise preditiva para doenças crônicas está em operação em hospitais públicos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,"Daniel Souza","daniel.souza@respiratorydiagnostics.ai","IA para Detecção de Doenças Respiratórias em Exames de Imagem",37000.0,"Diagnóstico por Imagem em Doenças Respiratórias, IA aplicada à Pneumologia",7,"Universidade Estadual de Campinas (UNICAMP)","Rua Sérgio Buarque de Holanda, 777, Cidade Universitária, Campinas - SP","Pesquisas em inteligência artificial e ciências da computação",7,"Diagnóstico Automatizado com IA em Imagens Médicas","Desenvolvimento de um sistema de IA para análise automatizada de imagens médicas, como raio-X e ressonâncias magnéticas, para apoiar diagnósticos.",95000.0,"Pesquisa, Desenvolvimento, Testes",7,"Pesquisador Sênior",3,"Edital para Soluções em Cidades Inteligentes","Projetos voltados para a criação de plataformas inteligentes de monitoramento de dados urbanos, usando IoT e big data.","Inovação tecnológica, Impacto na mobilidade urbana, Sustentabilidade","2025-06-30","Empresas de tecnologia, Instituições públicas e privadas",3,"2024-09-01","Reprovada","Sistema de Monitoramento de Dados Urbanos para Cidades Inteligentes não atendeu aos critérios",7,95000.0,2,60000.0,"2024-11-01","Concluído",7,"Viagem para Conferências",25000.0,"2024-10-20",7,"2024-09-07","Concluído","O sistema de IA para diagnóstico de imagens médicas foi implementado e está em fase de avaliação clínica.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22,"Melissa Ribeiro","melissa.ribeiro@healthdatagov.org","Plataforma de Gerenciamento de Dados Clínicos com Big Data",39000.0,"Gerenciamento de Dados Clínicos, Big Data na Saúde",27,"Centro Universitário Serra dos Órgãos (UNIFESO)","Avenida Alberto Torres, 111, Teresópolis - RJ","Projetos em biotecnologia e saúde animal",27,"Solução de IA para Previsão de Demandas de Medicamentos","Desenvolvimento de uma solução baseada em IA para prever a demanda por medicamentos em hospitais e clínicas.",160000.0,"Pesquisa, Desenvolvimento, Testes",27,"Pesquisador Sênior",23,"Edital de Machine Learning para Prevenção de Doenças Crônicas","Fomento ao desenvolvimento de modelos de machine learning para prevenção de doenças crônicas em populações de risco.","Precisão do modelo, Impacto na saúde pública, Viabilidade técnica","2027-04-30","Instituições de pesquisa médica, Empresas de TI",23,"2024-11-30","Aprovada","Plataforma de Gerenciamento de Dados Clínicos com Big Data aprovada com destaque",27,160000.0,2,100000.0,"2025-09-15","Concluído",27,"Manutenção de Equipamentos de Pesquisa",8000.0,"2025-07-05",27,"2024-09-27","Concluído","O projeto de IA para análise de dados clínicos em telemedicina foi finalizado e está em uso.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
7,"Pedro Moreira","pedro.moreira@wearabletech.net","Monitoramento de Bem-Estar de Idosos com Dispositivos Wearables",50000.0,"Tecnologia Wearable para Saúde, Monitoramento Remoto de Pacientes",2,"Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural (INCAPER)","Avenida Jerônimo Monteiro, 1000, Centro, Vitória - ES","Projetos em agricultura e desenvolvimento rural",2,"Análise de Big Data para Previsão de Demandas em Hospitais","Utilização de big data e IA para prever demanda por recursos em hospitais, otimizando o uso de leitos e equipamentos médicos.",100000.0,"Coleta de Dados, Análise, Implementação",2,"Coordenador",4,"Edital de Automação de Processos Públicos com IA","Fomento a soluções baseadas em IA para a automação de processos governamentais, visando redução de custos e aumento de eficiência.","Uso de IA, Automação de processos, Escalabilidade","2025-02-28","Instituições públicas, Startups de tecnologia",4,"2024-09-05","Submetida","Avaliação preliminar do Chatbot Inteligente para Atendimento em Serviços Públicos",2,100000.0,3,50000.0,"2024-07-01","Em Andamento",2,"Pagamento de Bolsas",50000.0,"2024-07-01",2,"2024-09-02","Concluído","O sistema de análise de big data para hospitais foi implementado com sucesso e está em operação.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
19,"Gabriel Barbosa","gabriel.barbosa@frauddetect.ai","Aplicação de Machine Learning para Identificação de Fraudes em Saúde",45000.0,"Detecção de Fraudes em Saúde com IA, Machine Learning em Processos Financeiros",16,"Faculdade Católica Salesiana","Rua Santa Filomena, 450, Santa Lúcia, Vitória - ES","Projetos educacionais e psicologia aplicada",16,"Solução de IA para Triagem de Pacientes em Pronto Socorro","Desenvolvimento de um sistema inteligente que usa IA para realizar a triagem inicial de pacientes em pronto socorros, agilizando o atendimento.",75000.0,"Pesquisa, Desenvolvimento, Testes",16,"Pesquisador Sênior",16,"Edital de IA para Gestão de Estoques Hospitalares","Projetos voltados ao uso de IA para otimização e previsão de demandas em estoques hospitalares, com foco em medicamentos e suprimentos.","Capacidade preditiva, Impacto na gestão hospitalar, Sustentabilidade da solução","2026-09-30","Hospitais, Empresas de tecnologia",16,"2024-10-30","Submetida","Avaliação preliminar da Solução de IA para Triagem de Pacientes em Pronto Socorro",16,75000.0,4,35000.0,"2025-04-01","Em Andamento",46,"Contratação de Programadores",35000.0,"2026-03-01",16,"2024-09-16","Em Andamento","A IA para gestão de estoques hospitalares está em fase de testes para otimizar os recursos hospitalares.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
18,"Fernanda Almeida","fernanda.almeida@publichealthanalytics.com","Plataforma de Apoio à Decisão para Políticas de Saúde Pública",52000.0,"Análise de Dados para Políticas Públicas, Apoio à Decisão em Saúde",16,"Faculdade Católica Salesiana","Rua Santa Filomena, 450, Santa Lúcia, Vitória - ES","Projetos educacionais e psicologia aplicada",16,"Solução de IA para Triagem de Pacientes em Pronto Socorro","Desenvolvimento de um sistema inteligente que usa IA para realizar a triagem inicial de pacientes em pronto socorros, agilizando o atendimento.",75000.0,"Pesquisa, Desenvolvimento, Testes",16,"Coordenador",16,"Edital de IA para Gestão de Estoques Hospitalares","Projetos voltados ao uso de IA para otimização e previsão de demandas em estoques hospitalares, com foco em medicamentos e suprimentos.","Capacidade preditiva, Impacto na gestão hospitalar, Sustentabilidade da solução","2026-09-30","Hospitais, Empresas de tecnologia",16,"2024-10-30","Submetida","Avaliação preliminar da Solução de IA para Triagem de Pacientes em Pronto Socorro",16,75000.0,4,35000.0,"2025-04-01","Em Andamento",16,"Compra de Licenças de Software",15000.0,"2025-03-01",16,"2024-09-16","Em Andamento","A IA para gestão de estoques hospitalares está em fase de testes para otimizar os recursos hospitalares.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,"Lucas Almeida","lucas.almeida@projetosaude.org","Plataforma de Inteligência Artificial para Saúde, Análise de Big Data para Saúde Pública",10000.0,"Análise de Dados em Saúde Pública, IA aplicada à Medicina",20,"Fundação Oswaldo Cruz (FIOCRUZ)","Avenida Brasil, 4365, Manguinhos, Rio de Janeiro - RJ","Projetos em saúde pública e desenvolvimento de vacinas",20,"Aplicação de Machine Learning para Identificação de Fraudes em Saúde","Desenvolvimento de algoritmos de machine learning para identificar fraudes em processos de reembolso de saúde.",85000.0,"Pesquisa, Desenvolvimento, Testes",20,"Pesquisador Sênior",19,"Edital de Chatbots com IA para Atendimento em Centros de Saúde","Fomento a projetos de chatbots inteligentes para atendimento automatizado em centros de saúde, melhorando o acesso a informações e triagem inicial.","Capacidade de interação, Impacto na saúde, Escalabilidade","2026-12-31","Empresas de tecnologia, Instituições de saúde",19,"2024-11-10","Submetida","Avaliação preliminar da Plataforma de Apoio à Decisão para Políticas de Saúde Pública",20,85000.0,3,50000.0,"2025-06-01","Em Andamento",50,"Publicação de Resultados de Pesquisa",8000.0,"2026-04-10",20,"2024-09-20","Em Andamento","A solução de IA para gerenciamento de dados clínicos em tempo real está em fase de integração com sistemas de saúde.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,"Patricia Fernandes","patricia.fernandes@eduai.net","IA para Previsão de Resultados Educacionais em Escolas Públicas",28000.0,"IA na Educação, Análise Preditiva no Ensino Público",4,"Centro Universitário Vila Velha (UVV)","Rua Comissário José Dantas de Melo, Boa Vista, Vila Velha - ES","Pesquisas em ciências da saúde e engenharia biomédica",4,"Chatbots Inteligentes para Atendimento em Serviços Públicos","Criação de chatbots com IA para atendimento automatizado em serviços públicos, visando melhorar a eficiência e reduzir custos.",200000.0,"Desenvolvimento, Treinamento, Implantação",4,"Pesquisador Júnior",9,"Edital de Análise Preditiva para Doenças Crônicas","Incentivo a soluções que utilizam big data e IA para prever e prevenir doenças crônicas, como diabetes e hipertensão.","Capacidade preditiva, Impacto na saúde, Eficiência dos algoritmos","2025-12-31","Instituições de saúde pública, Empresas de tecnologia",9,"2024-09-30","Reprovada","Plataforma de Recomendação de Tratamentos Médicos não atendeu aos critérios",4,200000.0,2,100000.0,"2024-09-01","Em Andamento",34,"Aquisição de Materiais",15000.0,"2025-09-20",4,"2024-09-04","Concluído","Os chatbots inteligentes para atendimento em serviços públicos já estão em operação em diversas prefeituras.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
19,"Gabriel Barbosa","gabriel.barbosa@frauddetect.ai","Aplicação de Machine Learning para Identificação de Fraudes em Saúde",45000.0,"Detecção de Fraudes em Saúde com IA, Machine Learning em Processos Financeiros",6,"Instituto Federal do Espírito Santo (IFES)","Rua Barão de Itapemirim, 125, Santa Lúcia, Vitória - ES","Projetos de ensino técnico e tecnológico em diversas áreas",6,"Plataforma de Dados para Prevenção de Desastres Naturais","Criação de uma plataforma que usa big data e algoritmos preditivos para monitorar e prever desastres naturais, como enchentes e deslizamentos.",120000.0,"Desenvolvimento, Coleta de Dados, Testes",6,"Pesquisador Júnior",6,"Edital de Blockchain para Gestão de Dados Médicos","Iniciativas de segurança e privacidade na gestão de dados médicos utilizando tecnologia blockchain para garantir a integridade dos registros.","Uso de blockchain, Segurança dos dados, Inovação tecnológica","2025-07-31","Empresas de TI, Instituições de saúde",6,"2024-09-15","Reprovada","Blockchain para Gestão Segura de Dados Médicos não cumpriu os requisitos",6,120000.0,3,40000.0,"2024-10-01","Em Andamento",6,"Aquisição de Softwares",40000.0,"2024-10-05",6,"2024-09-06","Em Andamento","O sistema blockchain para gestão de dados médicos entrou em fase de testes de segurança.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
14,"Isabela Ribeiro","isabela.ribeiro@governtech.ai","Automação de Processos em Governos Locais com IA",38000.0,"IA na Gestão Pública, Automação de Processos Governamentais",24,"Faculdade Pitágoras de Linhares","Rua Augusto Calmon, 2497, Linhares - ES","Projetos em ciências econômicas e gestão de negócios",24,"Chatbots com IA para Atendimento em Centros de Saúde","Criação de chatbots inteligentes para atendimento ao público em centros de saúde, melhorando o acesso a informações e triagem inicial.",120000.0,"Desenvolvimento, Treinamento, Implementação",24,"Pesquisador Júnior",25,"Edital de IA para Triagem de Pacientes em Centros de Emergência","Desenvolvimento de sistemas inteligentes de triagem para melhorar o atendimento em centros de emergência, utilizando IA e machine learning.","Precisão da triagem, Impacto na saúde, Escalabilidade","2027-06-30","Instituições de saúde, Startups de tecnologia",25,"2024-12-05","Submetida","Avaliação preliminar da IA para Prevenção de Epidemias com Análise de Mobilidade",24,120000.0,2,70000.0,"2025-08-01","Em Andamento",54,"Publicação em Conferências Internacionais",10000.0,"2026-05-30",24,"2024-09-24","Em Andamento","O sistema de IA para previsão de demandas em hospitais está em fase de ajustes para otimizar a alocação de recursos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
